age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class_id
23,Private,107190,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,North America,0
19,Private,206874,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,North America,0
21,Private,83141,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,53,North America,0
56,Private,415887,Primary Education,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,North America,0
35,Private,141896,Primary Education,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
37,Federal-gov,33487,Some-college,10,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,0,0,20,North America,0
41,Private,65372,Doctorate,16,Divorced,Sales,Unmarried,White,Female,0,0,50,North America,1
30,Private,341346,Primary Education,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
35,Private,343403,Doctorate,16,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,unknown,0
47,Private,287480,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
59,Self-emp-inc,107287,Primary Education,6,Widowed,Exec-managerial,Unmarried,White,Female,0,2559,50,North America,1
55,Private,199067,Primary Education,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,North America,0
22,unknown,182771,Assoc-voc,11,Never-married,unknown,Own-child,Asian-Pac-Islander,Male,0,0,20,North America,0
31,Private,159737,Primary Education,6,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
30,Private,110643,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,40,North America,1
24,Private,117583,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,48,North America,0
49,Self-emp-not-inc,43479,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
23,Private,203003,Primary Education,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,European Union,0
50,Private,133963,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,North America,0
38,Private,227794,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,North America,0
20,Self-emp-not-inc,112137,Some-college,10,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0,0,20,South America,0
49,Self-emp-not-inc,110457,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,1
45,Private,281565,HS-grad,9,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,50,South America,0
46,Federal-gov,297906,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,North America,1
19,Private,151506,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,North America,0
31,Federal-gov,139455,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Central America,0
38,Private,26987,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,North America,0
56,Self-emp-not-inc,233312,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,1
24,Private,161092,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,North America,0
58,Local-gov,98361,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,0
28,Private,188928,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
22,Private,164922,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
46,Private,185673,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North America,0
30,Private,193598,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,South America,0
56,Private,274111,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,North America,1
32,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,unknown,0
56,Private,160932,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,North America,1
50,Private,44368,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
28,unknown,291374,HS-grad,9,Separated,unknown,Unmarried,Black,Female,0,0,30,North America,0
30,Private,280927,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
24,Private,222993,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,North America,0
42,Federal-gov,25240,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,North America,0
31,Self-emp-not-inc,204052,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
18,Private,74054,Primary Education,7,Never-married,Sales,Own-child,Other,Female,0,0,20,unknown,0
46,Private,169042,Primary Education,6,Never-married,Other-service,Not-in-family,White,Female,0,0,25,South America,0
31,Private,104509,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,65,North America,1
38,Local-gov,185394,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,40,North America,1
44,Local-gov,254146,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
55,Self-emp-inc,227856,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,50,North America,1
19,Private,183041,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,North America,0
45,Private,107682,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,1
50,Self-emp-inc,287598,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,North America,0
53,Private,182186,Primary Education,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Central America,0
41,Self-emp-inc,194636,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,North America,1
45,Private,112305,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,North America,0
21,Private,212661,Primary Education,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,39,North America,0
37,Private,32709,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,North America,1
42,Federal-gov,46366,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
37,Self-emp-not-inc,24106,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,North America,0
46,Private,170850,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,unknown,0
45,Self-emp-not-inc,40666,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,North America,0
32,Private,182975,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,North America,0
30,Private,345122,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,North America,0
57,unknown,208311,Bachelors,13,Married-civ-spouse,unknown,Husband,White,Male,0,0,80,North America,1
37,Private,120045,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,56,North America,0
18,unknown,201299,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,40,North America,0
32,Private,152940,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,1
43,Private,243580,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
46,Private,182128,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,6497,0,50,North America,0
36,unknown,176458,HS-grad,9,Divorced,unknown,Unmarried,White,Female,0,0,28,North America,0
33,Private,101562,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
48,Private,108699,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
34,Private,175878,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,North America,0
34,Local-gov,177675,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,North America,1
33,Private,213887,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,0
36,Private,357619,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,European Union,0
23,Private,415887,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,1669,55,North America,0
39,Private,165799,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
22,Private,71469,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,25,North America,0
19,Private,229745,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,North America,0
47,Private,284916,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,North America,1
46,Private,28419,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,North America,0
47,Private,26950,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,6,North America,0
47,Self-emp-not-inc,107231,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,North America,1
52,Local-gov,415887,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,North America,0
38,Self-emp-not-inc,245090,Primary Education,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,South America,0
58,Private,314153,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,1
32,Private,243988,Primary Education,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,South America,0
54,Self-emp-not-inc,82551,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,10,North America,0
20,Private,42706,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,North America,0
25,Private,235795,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,48,North America,0
25,Self-emp-not-inc,108001,Primary Education,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,15,North America,0
36,State-gov,112497,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,44,North America,0
69,Self-emp-not-inc,128206,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,North America,0
28,Private,224634,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,North America,1
20,Private,362999,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,North America,0
21,Private,346693,Primary Education,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,North America,0
37,Private,175759,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,1
21,Private,99199,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,32,North America,0
25,unknown,219987,Assoc-acdm,12,Married-civ-spouse,unknown,Husband,White,Male,0,0,13,North America,0
39,Private,143445,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,40,North America,0
34,Private,118710,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,1
33,Local-gov,224185,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
47,Private,118972,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North America,1
29,Private,165360,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
48,Private,38950,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,89,North America,0
42,Self-emp-inc,277256,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,North America,1
29,Private,247151,Primary Education,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,0
34,Private,213722,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,0
20,Private,209955,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,North America,0
41,Private,174395,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
45,Private,138626,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,1876,50,North America,0
22,unknown,179973,Assoc-voc,11,Never-married,unknown,Own-child,White,Male,0,0,40,North America,0
23,Private,200207,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,44,North America,0
19,Private,156587,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,North America,0
24,Private,33016,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
20,Private,197496,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,unknown,0
32,Private,153588,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
52,Private,99736,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,15020,0,50,North America,1
36,Private,284166,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,60,North America,1
18,Private,415887,Primary Education,6,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,North America,0
27,Private,188519,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,North America,0
26,Private,109080,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North America,0
52,Private,174421,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,North America,0
24,Private,259351,Some-college,10,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,South America,0
42,Federal-gov,284403,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,North America,0
39,Private,85319,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,60,North America,1
20,unknown,201766,Some-college,10,Never-married,unknown,Own-child,White,Female,0,0,35,North America,0
20,State-gov,340475,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,North America,0
39,Private,415887,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,unknown,0
68,unknown,415887,Primary Education,7,Married-civ-spouse,unknown,Husband,White,Male,0,0,30,North America,0
35,Private,170617,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,48,North America,0
54,Private,94055,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
24,Private,117779,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,North America,0
24,Private,209770,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,8,North America,0
20,Private,317443,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,15,North America,0
64,unknown,140237,Preschool,1,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,North America,0
28,Private,107411,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,North America,0
36,Self-emp-not-inc,122493,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,North America,0
44,Self-emp-inc,195124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,unknown,0
38,Private,101978,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,2258,55,North America,1
22,Private,335453,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,North America,0
56,Private,318329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North America,0
24,Private,100321,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,0
24,Self-emp-not-inc,81145,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,75,North America,0
22,Private,62865,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
21,Private,176262,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,North America,0
42,Private,168103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
41,Local-gov,208174,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,North America,0
19,Private,188815,HS-grad,9,Never-married,Other-service,Own-child,White,Female,34095,0,20,North America,0
67,Self-emp-not-inc,226092,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,44,North America,0
20,Private,212668,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,North America,0
32,Private,381583,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,North America,0
46,Private,239439,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,North America,0
52,Private,172493,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,36,North America,0
44,Private,239876,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,40,North America,0
65,unknown,221881,Primary Education,7,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,South America,0
37,Local-gov,218184,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,North America,1
27,Self-emp-not-inc,206889,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,North America,0
35,Private,110668,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,35,North America,0
30,Private,211028,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,North America,0
